7DA985D1,Applied parallel coordinates for logs and network traffic attack analysis,2009,2009-08-27 00:00:00,10.1007/s11416-009-0127-3,Journal in Computer Virology,0B758C6D,,18988
75A538C1,FULL-VIEW: A VISUAL DATA-MINING ENVIRONMENT,2011,2011-11-20 00:00:00,10.1142/S0219467802000524,International Journal of Image and Graphics,0394C23D,,19468
80984B10,An Interactive Visual Exploration of Medical Data for Evaluating Health Centres,2003,0000-00-00 00:00:00,,Journal of Research and Practice in Informati,05789CA6,,19469
822D55ED,Interactively Exploring Hierarchical Results,2002,0000-00-00 00:00:00,,,,,19476
7D2B2BE4,A Knowledge Integration Framework for Information Visualization,2005,0000-00-00 00:00:00,,,,,19047
7AF5EE14,Interactively exploring hierarchical clustering results [gene identification],2002,0000-00-00 00:00:00,10.1109/MC.2002.1016905,IEEE Computer,0AAA0D31,,18480
7B008E05,A two-way visualization method for clustered data,2003,2003-08-24 00:00:00,10.1145/956750.956824,knowledge discovery and data mining,,436976F3,19045
02095206,Proteran : animated terrain evolution for visual analysis of protein folding trajectory,2004,0000-00-00 00:00:00,,,,,19476
146CF783,Visualizing Clustering Results,2009,0000-00-00 00:00:00,10.1007/978-0-387-39940-9_617,,,,19494
7FBE5E8B,Semisupervised learning of hierarchical latent trait models for data visualization,2005,0000-00-00 00:00:00,10.1109/TKDE.2005.49,IEEE Transactions on Knowledge and Data Engin,01D46A2B,,19085
779EC508,One-dimensional layout optimization, with applications to graph drawing by axis separation,2005,2005-10-01 00:00:00,10.1016/j.comgeo.2005.03.003,Computational Geometry: Theory and Applicatio,09DDFB21,,19060
7AE4049B,AssocExplorer: an association rule visualization system for exploratory data analysis,2012,2012-08-12 00:00:00,,knowledge discovery and data mining,,436976F3,19354
7DF7356C,FIRE: interactive visual support for parameter space-driven rule mining,2013,2013-10-27 00:00:00,,conference on information and knowledge manag,,472C6E2D,19472
5F31B766,Parallel Filter: A Visual Classifier Based on Parallel Coordinates and Multivariate Data Analysis,2007,2007-08-21 00:00:00,10.1007/978-3-540-74205-0_121,international conference on intelligent compu,,439B9AD2,19360
7F1441CF,PaintingClass: interactive construction, visualization and exploration of decision trees,2003,2003-08-24 00:00:00,10.1145/956750.956837,knowledge discovery and data mining,,436976F3,18544
07CC8BA3,Interactive Technique to Build Fuzzy Rule-Based Systems for Classification,2011,0000-00-00 00:00:00,10.1007/978-3-642-19536-5_1,,,,19531
5EBEC7B3,Modeling and visualizing dynamic landscape objects and their qualities,2006,0000-00-00 00:00:00,,,,,19534
7D48A4CC,A Visual Data Mining Approach to Find Overlapping Communities in Networks,2009,0000-00-00 00:00:00,10.1109/ASONAM.2009.15,advances in social networks analysis and mini,,47313E98,19389
06F92C5B,Visual Data Analysis for Detecting Flaws and Intruders in Computer Network Systems,2004,0000-00-00 00:00:00,,IEEE Computer Graphics and Applications,0647F8EB,,19016
77FE06D7,Investigating and reflecting on the integration of automatic data analysis and visualization in knowledge discovery,2010,2010-05-27 00:00:00,10.1145/1809400.1809404,Sigkdd Explorations,057D97D4,,18723
7CE8BC49,Detecting flaws and intruders with visual data analysis,2004,0000-00-00 00:00:00,10.1109/MCG.2004.26,IEEE Computer Graphics and Applications,0647F8EB,,18291
80D81F2F,Visual Pattern Recognition Method Based on Optimized Parallel Coordinates,2007,0000-00-00 00:00:00,10.1109/ICITECHNOLOGY.2007.4290445,,,,19377
5EA9C1E9,Web-Based Interface for the Visualization of Microarray Data,2006,2006-11-06 00:00:00,10.1007/11919476_81,international symposium on visual computing,,4613D662,19494
7D63CA42,Visualization of time-series data in parameter space for understanding facial dynamics,2011,2011-06-01 00:00:00,10.1111/j.1467-8659.2011.01939.x,Computer Graphics Forum,040B05A4,,19452
72ABDBBA,Concentric RadViz: Visual Exploration of Multi-task Classification,2015,0000-00-00 00:00:00,,,,,19526
7E5D38CD,Incorporating Uncertainty via Hierarchical Classification Using Fuzzy Decision Trees,2007,0000-00-00 00:00:00,10.1109/TGRS.2006.885403,IEEE Transactions on Geoscience and Remote Se,06A2B60B,,18806
7BC1160E,Surveying the complementary role of automatic data analysis and visualization in knowledge discovery,2009,2009-06-28 00:00:00,10.1145/1562849.1562851,knowledge discovery and data mining,,436976F3,18494
801E5A18,Parallel Sets: interactive exploration and visual analysis of categorical data,2006,0000-00-00 00:00:00,10.1109/TVCG.2006.76,IEEE Transactions on Visualization and Comput,050D92AB,,17903
7F337653,Interactive methods for exploring particle simulation data,2005,2005-06-01 00:00:00,,,,,19318
80AB6030,Opening the Black Box of Feature Extraction: Incorporating Visualization into High-Dimensional Data Mining Processes,2006,0000-00-00 00:00:00,10.1109/ICDM.2006.121,international conference on data mining,,468A7487,19378
7D762E5E,VDM-RS: A visual data mining system for exploring and classifying remotely sensed images,2009,2009-09-01 00:00:00,10.1016/j.cageo.2009.02.006,Computers & Geosciences,03AD7736,,19092
7DCAC862,Hifocon: object and dimensional coherence and correlation in multidimensional visualization,2005,2005-12-05 00:00:00,10.1007/11595755_29,international symposium on visual computing,,4613D662,19344
7AA12C28,Online spatial data analysis and visualization system,2013,2013-08-11 00:00:00,10.1145/2501511.2501522,knowledge discovery and data mining,,436976F3,19099
78A6FDEA,TerraFly GeoCloud: An Online Spatial Data Analysis and Visualization System,2015,2015-05-20 00:00:00,,,,,19531
7F215074,v-TerraFly: large scale distributed spatial data visualization with autonomic resource management,2014,2014-06-24 00:00:00,10.1186/2196-1115-1-4,,,,19497
728F4075,Earth and groundwater visualisation using 3D modelling techniques in a cloud computing environment,2014,0000-00-00 00:00:00,,international symposium on signal processing ,,45C15042,19458
75A6E56F,Optimizing online spatial data analysis with sequential query patterns,2014,0000-00-00 00:00:00,10.1109/IRI.2014.7051897,information reuse and integration,,44B7D8B2,19483
097EE4DC,Soft Computing Based Epidemical Crisis Prediction,2015,0000-00-00 00:00:00,10.1007/978-3-319-08624-8_2,,,,19483
77206077,TerraFly GeoCloud: online spatial data analysis system,2013,2013-10-27 00:00:00,10.1145/2505515.2508206,conference on information and knowledge manag,,472C6E2D,19336
81364B12,Probabilistic latent network visualization: inferring and embedding diffusion networks,2014,2014-08-24 00:00:00,10.1145/2623330.2623646,knowledge discovery and data mining,,436976F3,19508
592FCD76,CViz: An Interactive Visualization System for Rule Induction,2000,2000-05-14 00:00:00,10.1007/3-540-45486-1_18,canadian conference on artificial intelligenc,,46A3F844,19322
811B7C58,Mirroring Tools for CollaborativeAnalysis and Reflection,2012,0000-00-00 00:00:00,10.1007/978-94-6209-004-0_7,,,,19513
7F92AF97,An Interactive Visualization Environment for Data Exploration,1997,0000-00-00 00:00:00,,knowledge discovery and data mining,,436976F3,17440
80C4D31C,Polaris: a system for query, analysis, and visualization of multidimensional relational databases,2002,0000-00-00 00:00:00,10.1109/2945.981851,IEEE Transactions on Visualization and Comput,050D92AB,,16513
7F3361F1,Interfaces for Visualizing Multi-Valued Attributes: Design and Implementation Using Starfield Displays,1999,0000-00-00 00:00:00,,,,,19505
0525AEFC,Data and Knowledge Mining,2012,0000-00-00 00:00:00,10.1007/978-3-642-21551-3_28,,,,19509
0205BE96,A Model for Analyzing and Visualizing Tabular Data,2011,2011-10-26 00:00:00,10.1007/978-3-642-24764-4_25,flexible query answering systems,,45563EAC,19476
7F9A9805,Getting portals to behave,2000,0000-00-00 00:00:00,10.1109/INFVIS.2000.885087,ieee symposium on information visualization,,4472F8CF,18688
0AAD9605,Chapter 54 - Efficient Exploration of Large Scientific Databases,2002,0000-00-00 00:00:00,10.1016/B978-155860869-6/50061-5,,,,19522
5CFCA479,Mining Logs Files for Computing System Management,2005,0000-00-00 00:00:00,10.1109/ICAC.2005.40,international conference on autonomic computi,,449D545A,19169
854FA903,Abstract query building with selectability of aggregation operations and grouping,2006,2006-08-31 00:00:00,,,,,19224
7C968C04,Automating exploratory data analysis for efficient data mining,2000,2000-08-01 00:00:00,10.1145/347090.347179,knowledge discovery and data mining,,436976F3,19108
7E7A3D19,Untangling text data mining,1999,1999-06-20 00:00:00,10.3115/1034678.1034679,meeting of the association for computational ,,46DAB993,15733
7DB4CCB6,Fuzzy computing for data mining,1999,0000-00-00 00:00:00,10.1109/5.784240,Proceedings of the IEEE,0418118C,,17594
5F8FB9BA,Visually Mining on Multiple Relational Tables at Once,2008,0000-00-00 00:00:00,,advances in databases and information systems,,43CD1EFB,19404
7C050E52,RuleViz : a model for visualizing knowledge discovery process,2000,2000-08-01 00:00:00,10.1145/347090.347139,knowledge discovery and data mining,,436976F3,18206
77FA1623,The use of event logs for collaborative practices reflection,2012,2012-10-01 00:00:00,,International Journal of Intelligent Informat,01A478A1,,19502
7FDE291E,Visualizing multi-dimensional clusters, trends, and outliers using star coordinates,2001,2001-08-26 00:00:00,,knowledge discovery and data mining,,436976F3,17272
59260D80,VIZGR: Combining Data on a Visual Level,2011,2011-04-28 00:00:00,,Clinical Orthopaedics and Related Research,0B68DB42,,19218
58917A56,Scalable Visualization of Event Data,2000,2000-12-04 00:00:00,10.1007/3-540-44460-2_5,distributed systems: operations and managemen,,472461FB,19036
732DA121,Polaris: a system for query, analysis and visualization of multi-dimensional relational databases,2000,0000-00-00 00:00:00,10.1109/INFVIS.2000.885086,ieee symposium on information visualization,,4472F8CF,17533
7F2F0CDF,Interactive Sonification: Aesthetics, Functionality and Performance,2006,2006-11-28 00:00:00,10.1162/lmj.2006.16.9,Leonardo Music Journal,0451944C,,19334
7FA628FF,SEE: a Spatial Exploration Environment based on a direct-manipulation paradigm,2001,0000-00-00 00:00:00,10.1109/69.940738,IEEE Transactions on Knowledge and Data Engin,01D46A2B,,19338
7E0AAC6F,A Framework to Analyze Information Visualization Based on the Functional Data Model,2009,0000-00-00 00:00:00,10.1109/IV.2009.56,,,,19276
7DF978FA,Active Templates: Comprehensive Support for the Knowledge Discovery Process,1998,0000-00-00 00:00:00,,knowledge discovery and data mining,,436976F3,18969
7E874417,Temporal, geographical and categorical aggregations viewed through coordinated displays: a case study with highway incident data,1999,1999-11-01 00:00:00,10.1016/B978-155860915-0/50006-8,conference on information and knowledge manag,,472C6E2D,18235
7CA439EB,Mining logs files for data-driven system management,2005,2005-06-01 00:00:00,10.1145/1089815.1089822,Sigkdd Explorations,057D97D4,,18928
7CEC9405,Interactive sonification of neural activity,2006,2006-06-04 00:00:00,,new interfaces for musical expression,,46F3F722,19385
784AC26C,INSPECT: a dynamic visual query system for geospatial information exploration,2003,2003-05-30 00:00:00,10.1117/12.477525,,,,19458
807B5EEA,A visualization model of interactive knowledge discovery systems and its implementations,2003,2003-06-01 00:00:00,,Information Visualization,03498FCF,,19027
68B67277,EventBrowser: A Flexible Tool for Scalable Analysis of Event Data,1999,1999-10-11 00:00:00,10.1007/3-540-48100-1_22,distributed systems: operations and managemen,,472461FB,17918
6F5B183D,Visualising data in web observatories: a proposal for visual analytics development & evaluation,2014,2014-04-07 00:00:00,10.1145/2567948.2579211,international world wide web conferences,,43ABF249,19525
750AE0C9,Fast ordering of large categorical datasets for better visualization,2001,2001-08-26 00:00:00,,knowledge discovery and data mining,,436976F3,18865
77B682B2,Tracking dirty proceeds: Exploring data mining technologies as tools to investigate money laundering,2010,2010-10-27 00:00:00,,Police Practice and Research,01252296,,18688
02513F0C,Data Visualization in RDBMS,2002,0000-00-00 00:00:00,,,,,18945
8220177D,Context-based Word Clouds of Presentation Slides for Quick Browsing,2013,0000-00-00 00:00:00,,,,,19515
7D0C0942,TIARA: a visual exploratory text analytic system,2010,2010-07-25 00:00:00,10.1145/1835804.1835827,knowledge discovery and data mining,,436976F3,18386
80CC5A73,Exemplar-based Visualization of Large Document Corpus,2009,0000-00-00 00:00:00,10.1109/TVCG.2009.140,IEEE Transactions on Visualization and Comput,050D92AB,,18717
80D4DEFF,Latent Support Measure Machines for Bag-of-Words Data Classification,2014,0000-00-00 00:00:00,,neural information processing systems,,43319DD4,19483
79E45820,Probabilistic latent semantic visualization: topic model for visualizing documents,2008,2008-08-24 00:00:00,,knowledge discovery and data mining,,436976F3,18386
780DB557,Semantic visualization for spherical representation,2014,2014-08-24 00:00:00,10.1145/2623330.2623620,knowledge discovery and data mining,,436976F3,19526
5C560D11,Modeling Multiple Users’ Purchase over a Single Account for Collaborative Filtering,2010,2010-12-12 00:00:00,10.1007/978-3-642-17616-6_30,web information systems engineering,,433F0094,19222
7DE2335C,Modeling Social Annotation Data with Content Relevance using a Topic Model,2009,0000-00-00 00:00:00,,neural information processing systems,,43319DD4,18913
75255C45,TopicViz: interactive topic exploration in document collections,2012,2012-05-05 00:00:00,,human factors in computing systems,,4558D729,19086
756E5F2E,Probabilistic Latent Document Network Embedding,2014,0000-00-00 00:00:00,10.1109/ICDM.2014.119,international conference on data mining,,468A7487,19531
79BD204C,Sequential Modeling of Topic Dynamics with Multiple Timescales,2012,2012-02-01 00:00:00,,ACM Transactions on Knowledge Discovery From ,02799AAA,,19425
79AB4D27,TextInsight: A new text visualization system based on entropy and GMap,2014,2014-10-18 00:00:00,10.1007/s11767-014-4061-2,Journal of Electronics (china),094F6B88,,19529
7E9EA49C,Combining supervised and unsupervised models via unconstrained probabilistic embedding,2014,2014-02-01 00:00:00,10.1016/j.ins.2013.08.048,Information Sciences,0B7B9B75,,19381
7EF794C5,FacetAtlas: Multifaceted Visualization for Rich Text Corpora,2010,0000-00-00 00:00:00,10.1109/TVCG.2010.154,IEEE Transactions on Visualization and Comput,050D92AB,,18491
7A6E5C14,TopicNets: Visual Analysis of Large Text Corpora with Topic Modeling,2012,2012-02-01 00:00:00,10.1145/2089094.2089099,,,,18573
7556A801,What is the Shape of a Cluster?: Structural Comparisons of Document Clusters,2014,2014-11-03 00:00:00,,conference on information and knowledge manag,,472C6E2D,19255
7D37B57F,Online multiscale dynamic topic models,2010,2010-07-25 00:00:00,,knowledge discovery and data mining,,436976F3,18751
80ED1611,Topic models with power-law using Pitman-Yor process,2010,2010-07-25 00:00:00,10.1145/1835804.1835890,knowledge discovery and data mining,,436976F3,19228
025DFF15,A Study on Document Retrieval System Based on Visualization to Manage OCR Documents,2013,2013-07-21 00:00:00,10.1007/978-3-642-39330-3_80,international conference on human-computer in,,43331058,19498
7B71F8CA,Interactive, topic-based visual text summarization and analysis,2009,2009-11-02 00:00:00,10.1145/2089094.2089101,conference on information and knowledge manag,,472C6E2D,18602
8177BF98,Development of a curriculum analysis tool,2010,0000-00-00 00:00:00,10.1109/ITHET.2010.5480101,information technology based higher education,,44902F2C,19287
77230BE8,Exemplar-based Visualization of Large Document Corpus (InfoVis2009-1115),2009,0000-00-00 00:00:00,10.1109/TVCG.2009.140,IEEE Transactions on Visualization and Comput,050D92AB,,19053
8199DED3,Evaluating topic model interpretability from a primary care physician perspective,2015,2015-10-30 00:00:00,10.1016/j.cmpb.2015.10.014,Computer Methods and Programs in Biomedicine,08485B5E,,19534
0A4A0DD5,Document Clustering and Visualization with Latent Dirichlet Allocation and Self-Organizing Maps,2009,0000-00-00 00:00:00,,the florida ai research society,,472D3001,19240
7FC27663,SolarMap: Multifaceted Visual Analytics for Topic Exploration,2011,0000-00-00 00:00:00,10.1109/ICDM.2011.135,international conference on data mining,,468A7487,19199
5577B971,Unsupervised Quadratic Discriminant Embeddings Using Gaussian Mixture Models,2009,2009-10-06 00:00:00,10.1007/978-3-642-19032-2_8,international joint conference on knowledge d,,450989A3,19436
76F91101,TIARA: Interactive, Topic-Based Visual Text Summarization and Analysis,2012,2012-02-01 00:00:00,,,,,19037
7F31872A,Mapping nominal values to numbers for effective visualization,2004,2004-06-01 00:00:00,10.1109/INFVIS.2003.1249016,Information Visualization,03498FCF,,18598
07619AE1,Email Spam Filtering,2008,0000-00-00 00:00:00,,Advances in Computers,0AECB621,,19395
599F338D,Pruning Decision Trees with Misclassification Costs,1998,1998-04-21 00:00:00,10.1007/BFb0026682,,,,16581
7DFDB039,Online Intrusion Alert Aggregation with Generative Data Stream Modeling,2011,0000-00-00 00:00:00,10.1109/TDSC.2009.36,IEEE Transactions on Dependable and Secure Co,07F98DD8,,19326
7E1A422D,Cost curves: An improved method for visualizing classifier performance,2006,2006-10-01 00:00:00,10.1007/s10994-006-8199-5,Machine Learning,03B4502A,,17312
7F9C2DBB,Hierarchical Classification for Imbalanced Multiple Classes in Machine Vision Inspection,2007,0000-00-00 00:00:00,10.1109/ICIG.2007.81,international conference on image and graphic,,458DD1E0,19334
59FD0BBB,Applying feature selection methods to improve the predictive model of a direct marketing problem,2011,2011-01-01 00:00:00,10.1007/978-3-642-22170-5_14,international conference on software engineer,,45FFFB88,19496
75364EF9,Transaction aggregation as a strategy for credit card fraud detection,2009,2009-02-01 00:00:00,,Data Mining and Knowledge Discovery,07445D32,,18665
7869E721,Combining gene expression, demographic and clinical data in modeling disease: a case study of bipolar disorder and schizophrenia,2008,2008-11-07 00:00:00,10.1186/1471-2164-9-531,BMC Genomics,01B49DBD,,19073
790EFDC7,Estimating the chance of success in IVF treatment using a ranking algorithm,2015,2015-04-17 00:00:00,10.1007/s11517-015-1299-2,Medical & Biological Engineering & Computing,02C27F18,,19529
79FAEEBF,Utility based data mining for time series analysis: cost-sensitive learning for neural network predictors,2005,2005-08-21 00:00:00,10.1145/1089827.1089835,knowledge discovery and data mining,,436976F3,19134
7C88DC7F,Optimal scoring cutoff policies and efficient frontiers,2005,2005-09-01 00:00:00,10.1057/palgrave.jors.2602021,Journal of the Operational Research Society,0A21D33F,,18882
7EB02D78,Authentication of bee pollen grains in bright‐field microscopy by combining one‐class classification techniques and image processing,2012,2012-11-01 00:00:00,10.1002/jemt.22091,Microscopy Research and Technique,005E7ACC,,19452
802D3584,Getting the Most Out of Ensemble Selection,2006,0000-00-00 00:00:00,10.1109/ICDM.2006.76,international conference on data mining,,468A7487,18384
81658378,Analysis and Visualization of Classifier Performance: Comparison under Imprecise Class and Cost Distributions,1997,0000-00-00 00:00:00,,knowledge discovery and data mining,,436976F3,15523
82195719,DISCRIMINATIVE LEARNING FOR SPEECH RECOGNITION,2012,0000-00-00 00:00:00,,,,,19422
5C8BCC64,Chapter 3 Email Spam Filtering,2008,2008-12-31 00:00:00,10.1016/S0065-2458(08)00603-7,Advances in Computers,0AECB621,,19543
7E05F20C,Experiments in predicting biodegradability,2004,2004-02-01 00:00:00,10.1080/08839510490279131,Applied Artificial Intelligence,077B006D,,19065
82826174,LEARNING TO RANK FROM IMPLICIT FEEDBACK,2008,0000-00-00 00:00:00,,,,,19550
85B722EC,Classification with Imbalanced Data,2015,0000-00-00 00:00:00,,,,,19513
58BE5972,Automatic ship classification using support vector machines,2003,2003-01-01 00:00:00,,,,,19468
6BD5EB5F,A Comparison of Evaluation Metrics for Document Filtering,2011,2011-09-19 00:00:00,10.1007/978-3-642-23708-9_6,cross language evaluation forum,,44F01D7B,19214
76658CF8,Visualizing class probability estimators,2003,0000-00-00 00:00:00,10.1007/978-3-540-39804-2_17,european conference on principles of data min,,440E04A9,19177
7E490D0E,Evaluating the performance of cost-based discretization versus entropy-and error-based discretization,2006,2006-11-01 00:00:00,10.1016/j.cor.2005.01.022,Computers & Operations Research,0A53AE4E,,18553
7EDB5383,An empirical evaluation of supervised learning in high dimensions,2008,2008-07-05 00:00:00,10.1145/1390156.1390169,international conference on machine learning,,465F7C62,17733
0C3CC57A,Cross Project Validation for Refined Clusters Using Machine Learning Techniques,2013,2013-06-24 00:00:00,10.1007/978-3-642-39643-4_36,international conference on computational sci,,470B05DE,19517
5F3B3851,An Optimal Reject Rule for Binary Classifiers,2000,2000-08-30 00:00:00,10.1007/3-540-44522-6_63,,,,18583
7C94431F,Recommendations for the quantitative analysis of landslide risk,2013,2013-11-24 00:00:00,10.1007/s10064-013-0538-8,Bulletin of Engineering Geology and the Envir,0AFDD274,,18892
7E2EEE71,Robust biomarker identification for cancer diagnosis with ensemble feature selection methods,2010,2010-02-01 00:00:00,10.1093/bioinformatics/btp630,Bioinformatics,031F7D94,,17898
7F3D629B,Parallel classifiers ensemble with hierarchical machine learning for imbalanced classes,2008,0000-00-00 00:00:00,10.1109/ICMLC.2008.4620385,international conference on machine learning ,,42CB1F93,19494
811F0D59,On reoptimizing multi-class classifiers,2008,2008-06-01 00:00:00,10.1007/s10994-008-5056-8,Machine Learning,03B4502A,,19282
8147EF58,Drosophila Gene Expression Pattern Annotation through Multi-Instance Multi-Label Learning,2012,2012-01-01 00:00:00,10.1109/TCBB.2011.73,IEEE/ACM Transactions on Computational Biolog,0225C627,,19213
064232CA,How should accuracy be measured?,1999,0000-00-00 00:00:00,10.1007/978-1-4615-5289-5_8,,,,19208
5DF6992B,Balancing Training Data for Automated Annotation of Keywords: a Case Study,2008,0000-00-00 00:00:00,,,,,19122
75B14495,Effective Feature Construction by Maximum Common Subgraph Sampling,2010,2010-07-20 00:00:00,10.1007/s10994-010-5193-8,Machine Learning,03B4502A,,19090
79C11D17,Visualizing Multi-Dimensional Decision Boundaries in 2D,2015,0000-00-00 00:00:00,10.1007/s10618-013-0342-x,Data Mining and Knowledge Discovery,07445D32,,19526
7E716E8D,On the Improvement of Healthcare Management Using Simulation and Optimisation,2010,0000-00-00 00:00:00,,,,,19513
7F84E625,Maximum entropy modeling of species geographic distributions,2006,2006-01-25 00:00:00,10.1016/j.ecolmodel.2005.03.026,Ecological Modelling,05439719,,14919
80055A7A,Exploiting the Cost (In)sensitivity of Decision Tree Splitting Criteria,2000,2000-06-29 00:00:00,,international conference on machine learning,,465F7C62,16441
5A784390,A New Performance Evaluation Method for Two-Class Imbalanced Problems,2008,2008-12-04 00:00:00,10.1007/978-3-540-89689-0_95,,,,19501
76D73D07,Alternative contingency table measures improve the power and detection of multifactor dimensionality reduction.,2008,2008-05-16 00:00:00,10.1186/1471-2105-9-238,BMC Bioinformatics,012269E3,,18639
7C17A965,Intelligent information triage,2001,2001-09-01 00:00:00,10.1145/383952.384015,international acm sigir conference on researc,,43FD776C,18435
7D7FDB21,SERA: Selectively recursive approach towards nonstationary imbalanced stream data mining,2009,0000-00-00 00:00:00,10.1109/IJCNN.2009.5178874,international symposium on neural networks,,4539ED1E,19114
02ACDAE3,Mining Rules: A Parallel Multiobjective Particle Swarm Optimization Approach,2009,0000-00-00 00:00:00,10.1007/978-3-642-03625-5_8,,,,19479
18A6DA85,On Combining Boosting with Rule-Induction for Automated Fruit Grading,2014,0000-00-00 00:00:00,10.1007/978-94-017-9115-1_21,,,,19528
5B5987FA,Evaluation of the Performance of the Markov Blanket Bayesian Classifier Algorithm,2002,2002-11-01 00:00:00,,Clinical Orthopaedics and Related Research,0B68DB42,,19187
6E577AA2,Partitioner Trees for Classification: A New Ensemble Method,2009,0000-00-00 00:00:00,10.1007/978-3-642-03999-7_6,,,,19476
7A51AEC7,Teamwork: Improved eQTL Mapping Using Combinations of Machine Learning Methods,2012,2012-07-24 00:00:00,10.1371/journal.pone.0040916,PLOS ONE,0C101982,,19393
7FFEC526,Classification of Escherichia coli K-12 ribosome binding sites,2006,0000-00-00 00:00:00,10.1109/MEMB.2006.1578668,IEEE Engineering in Medicine and Biology Maga,013647CE,,19441
80D070A7,Dealing with Class Skew in Context Recognition,2006,0000-00-00 00:00:00,10.1109/ICDCSW.2006.36,international conference on distributed compu,,4789F291,19119
828126B9,Mitigating the Risks of Thresholdless Metrics in Machine Learning Evaluation,2014,0000-00-00 00:00:00,,,,,19543
6F1BA089,Sensitivity Analysis of the Result in Binary Decision Trees,2004,2004-09-20 00:00:00,10.1007/978-3-540-30115-8_8,,,,19432
76F0DE2F,Securing interdependent assets,2014,2014-03-29 00:00:00,10.1007/s10458-014-9258-0,Autonomous Agents and Multi-Agent Systems,00527A05,,19474
796F74F6,Identification of cytokine via an improved genetic algorithm,2015,2015-09-07 00:00:00,10.1007/s11704-014-4089-3,,,,19484
7DA59826,Learning to Rank by Maximizing AUC with Linear Programming,2006,0000-00-00 00:00:00,10.1109/IJCNN.2006.246669,international joint conference on neural netw,,43F9E08E,18915
7EDD6847,Automated Spyware Detection Using End User License Agreements,2008,0000-00-00 00:00:00,10.1109/ISA.2008.91,information security and assurance,0B810D50,44F7644F,19496
8007281C,Comparing Complete and Partial Classification for Identifying Latently Dissatisfied Customers,2000,2000-05-31 00:00:00,10.1007/3-540-45164-1_10,,,,19444
061A0AB2,Class Imbalances versus Class Overlapping: An Analysis of a Learning System Behavior,2004,2004-04-26 00:00:00,10.1007/978-3-540-24694-7_32,mexican international conference on artificia,,42D7146F,17739
5B807ECE,Robust classification systems for imprecise environments,1998,1998-07-01 00:00:00,,national conference on artificial intelligenc,,46A05BB0,16606
5C280F35,A ROC-based reject rule for support vector machines,2003,2003-07-05 00:00:00,10.1007/3-540-45065-3_10,machine learning and data mining in pattern r,,462FCD74,19456
76444940,Classification of the cardiotocogram data for anticipation of fetal risks using machine learning techniques,2015,2015-08-01 00:00:00,10.1016/j.asoc.2015.04.038,Applied Soft Computing,0860B8FA,,19538
7C068BB6,Targeting the right students using data mining,2000,2000-08-01 00:00:00,10.1145/347090.347184,knowledge discovery and data mining,,436976F3,17790
7EF0E16D,Enhancing Coding Potential Prediction for Short Sequences Using Complementary Sequence Features and Feature Selection,2007,0000-00-00 00:00:00,10.1007/978-3-540-71037-0_7,,,,19508
08CE5EFA,Case studies: Public domain, multiple mining tasks systems: MLC++,2002,2002-01-01 00:00:00,,,,,19524
59F961F6,Tree Induction for Probability-Based Ranking,2003,2003-09-01 00:00:00,10.1023/A:1024099825458,Machine Learning,03B4502A,,16168
5D0E5371,Towards the Generic Framework for Utility Considerations in Data Mining Research,2010,2010-08-07 00:00:00,,Linear Algebra and its Applications,098273DB,,19430
7553E7C6,Financial Statement Fraud Detection: An Analysis of Statistical and Machine Learning Algorithms,2011,2011-05-01 00:00:00,10.2308/ajpt-50009,Auditing-a Journal of Practice & Theory,04855078,,19207
78D5DAC2,Visualizing high-dimensional predictive model quality,2000,2000-10-01 00:00:00,10.1109/VISUAL.2000.885740,,,,18669
7FDA28F6,A cost-sensitive learning algorithm for fuzzy rule-based classifiers,2004,0000-00-00 00:00:00,,soft computing,,42F0CC9A,19482
5D0AA9D9,Data Mining as an Automated Service,2003,2003-04-30 00:00:00,10.1007/3-540-36175-8_1,pacific-asia conference on knowledge discover,,463BD859,19498
7642CB89,Wrapper-based computation and evaluation of sampling methods for imbalanced datasets,2005,2005-08-21 00:00:00,,knowledge discovery and data mining,,436976F3,19087
7649942C,Two-level classifier ensembles for credit risk assessment,2012,2012-09-01 00:00:00,10.1016/j.eswa.2012.03.033,Expert Systems With Applications,00C89093,,19283
7C45C5BA,Information awareness: a prospective technical assessment,2003,2003-08-24 00:00:00,,knowledge discovery and data mining,,436976F3,17989
7FDDF9DB,A method of dual-process sample selection for feature selection on gene expression data,2013,0000-00-00 00:00:00,,,,,19513
5D990D45,Asymmetric and Sample Size Sensitive Entropy Measures for Supervised Learning,2010,0000-00-00 00:00:00,10.1007/978-3-642-05183-8_2,,,,19502
76990DC8,ROC graphs with instance-varying costs,2006,2006-06-01 00:00:00,10.1016/j.patrec.2005.10.012,Pattern Recognition Letters,090C990E,,18477
7CE8C24A,The relationship between default prediction and lending profits: Integrating ROC analysis and loan pricing,2005,0000-00-00 00:00:00,10.1016/j.jbankfin.2004.04.008,Journal of Banking and Finance,002BE271,,17422
7EA5C516,A Large-Scale Systematic Evaluation of Algorithms Using Ground-Penetrating Radar for Landmine Detection and Discrimination,2007,0000-00-00 00:00:00,10.1109/TGRS.2007.900993,IEEE Transactions on Geoscience and Remote Se,06A2B60B,,18654
04081AC1,Classification of Human Papillomavirus (HPV) Risk Type via Text Mining,2003,0000-00-00 00:00:00,,,,,19421
59EEAF3D,Extended Association Algorithm Based on ROC Analysis for Visual Information Navigator,2002,0000-00-00 00:00:00,10.1007/3-540-45884-0_49,discovery science,,437C7B15,19315
